성별,연령대,기간,카테고리,브랜드명,상품명,정상가,할인가,할인율(%),상품URL,이미지URL
여성,20-24세,1주,전체,무센트,[파우치 증정] 크레센트 레더 숄더백 남녀공용,83000,49900,40,https://www.musinsa.com/products/4727073,https://image.msscdn.net/thumbnails/images/goods_img/20250117/4727073/4727073_17515234818261_500.jpg?w=780
여성,20-24세,1주,전체,내셔널지오그래픽,N254WDW870 여성 에이라 하이넥 구스다운 점퍼 BLACK,329000,279000,15,https://www.musinsa.com/products/5267308,https://image.msscdn.net/thumbnails/images/goods_img/20250723/5267308/5267308_17621291372005_500.jpg?w=780
여성,20-24세,1주,전체,후드후드,클로버 로고 후디드 라이트 덕다운 스카이블루,279000,209250,25,https://www.musinsa.com/products/5497530,https://image.msscdn.net/thumbnails/images/goods_img/20250919/5497530/5497530_17591939392338_500.jpg?w=780
여성,20-24세,1주,전체,스켈리웩,[기모원단추가]88 크로스 백 패치 스웨트 팬츠[블랙],54900,31890,42,https://www.musinsa.com/products/5306791,https://image.msscdn.net/thumbnails/images/goods_img/20250808/5306791/5306791_17557679048178_500.jpg?w=780
여성,20-24세,1주,전체,스켈리웩,[기모원단추가]88 크로스 백 패치 스웨트 팬츠[차콜],54900,37900,31,https://www.musinsa.com/products/5306790,https://image.msscdn.net/thumbnails/images/goods_img/20250808/5306790/5306790_17557677996725_500.jpg?w=780
여성,20-24세,1주,전체,무신사 스탠다드 우먼,우먼즈 후디드 더플 패딩 파카 [라이트 베이지],159900,159900,0,https://www.musinsa.com/products/4223517,https://image.msscdn.net/thumbnails/images/goods_img/20240628/4223517/4223517_17314796448635_500.jpg?w=780
여성,20-24세,1주,전체,무신사 스탠다드 우먼,우먼즈 데일리 푸퍼 숏 패딩 재킷 [아이보리],69900,55890,20,https://www.musinsa.com/products/3422193,https://image.msscdn.net/thumbnails/images/goods_img/20230724/3422193/3422193_17616168157719_500.jpg?w=780
여성,20-24세,1주,전체,무신사 스탠다드 우먼,우먼즈 울 블렌드 오버사이즈 더플 코트 [네이비],179900,179900,0,https://www.musinsa.com/products/5151450,https://image.msscdn.net/thumbnails/images/goods_img/20250528/5151450/5151450_17585916128712_500.jpg?w=780
여성,20-24세,1주,전체,엠엘비,커브패딩 NY (Black),299000,299000,0,https://www.musinsa.com/products/5573290,https://image.msscdn.net/thumbnails/images/goods_img/20251010/5573290/5573290_17611981499309_500.jpg?w=780
여성,20-24세,1주,전체,도씨,실크핏 웬즈데이 긴팔 커플 잠옷 세트,54000,29900,45,https://www.musinsa.com/products/4337389,https://image.msscdn.net/thumbnails/images/goods_img/20240816/4337389/4337389_17642222450327_500.jpg?w=780
여성,20-24세,1주,전체,아디다스,삼바 OG - 베이지:블랙 / ID0478,149000,133990,10,https://www.musinsa.com/products/3884791,https://image.msscdn.net/thumbnails/images/goods_img/20240220/3884791/3884791_17085041637845_500.jpg?w=780
여성,20-24세,1주,전체,미레코,SYMBOL PIGMENT WAFFLE T OATMEAL,83000,78850,5,https://www.musinsa.com/products/5696830,https://image.msscdn.net/thumbnails/images/goods_img/20251106/5696830/5696830_17628330452170_500.jpg?w=780
여성,20-24세,1주,전체,밈더워드로브,유스 커브드  어웨이 팬츠_블루,129000,109650,15,https://www.musinsa.com/products/5383873,https://image.msscdn.net/thumbnails/images/goods_img/20250901/5383873/5383873_17570535489848_500.jpg?w=780
여성,20-24세,1주,전체,카비시,PLUR LOGO HOODIE BLACK(CV2BFUM402A),79000,47400,40,https://www.musinsa.com/products/3039177,https://image.msscdn.net/thumbnails/images/goods_img/20230126/3039177/3039177_17641399140910_500.jpg?w=780
여성,20-24세,1주,전체,닥터마틴,1461 앰배서더 -  블랙 / 31994001,210000,188990,10,https://www.musinsa.com/products/5438064,https://image.msscdn.net/thumbnails/images/goods_img/20250910/5438064/5438064_17604858826171_500.jpg?w=780
여성,20-24세,1주,전체,글런든,스탠다드 로고 캡 (블랙),49000,46550,5,https://www.musinsa.com/products/5246264,https://image.msscdn.net/thumbnails/images/goods_img/20250714/5246264/5246264_17524832367181_500.jpg?w=780
여성,20-24세,1주,전체,팬시클럽,루스리스 퍼 후드집업 (BLACK) F25ZA005,129000,90300,30,https://www.musinsa.com/products/5322224,https://image.msscdn.net/thumbnails/images/goods_img/20250813/5322224/5322224_17587060004059_500.jpg?w=780
여성,20-24세,1주,전체,에스트라,아토베리어365 크림 80ml,33000,31350,5,https://www.musinsa.com/products/2172345,https://image.msscdn.net/thumbnails/images/goods_img/20211012/2172345/2172345_17600748930626_500.jpg?w=780
여성,20-24세,1주,전체,레터프롬문,루덴 유넥 울 스웨터 ( 플럼 ),77000,69300,10,https://www.musinsa.com/products/5592543,https://image.msscdn.net/thumbnails/images/goods_img/20251015/5592543/5592543_17628198612347_500.jpg?w=780
여성,20-24세,1주,전체,아캄,Knee Pin-tuck Studded Cotton Pants (Black),179000,161100,10,https://www.musinsa.com/products/4993369,https://image.msscdn.net/thumbnails/images/goods_img/20250407/4993369/4993369_17453044502327_500.jpg?w=780
여성,20-24세,1주,전체,미레코,FLOWER LOW CODUROY PT BEIGE,92000,87400,5,https://www.musinsa.com/products/5697300,https://image.msscdn.net/thumbnails/images/goods_img/20251106/5697300/5697300_17629339604435_500.jpg?w=780
여성,20-24세,1주,전체,노매뉴얼,NM WAFFLE HOODED ZIP-UP - BLACK,126000,100800,20,https://www.musinsa.com/products/5243280,https://image.msscdn.net/thumbnails/images/goods_img/20250711/5243280/5243280_17545549900635_500.jpg?w=780
여성,20-24세,1주,전체,그레이버,[UNISEX]WINGS 헨리넥 롱슬리브 티셔츠_2color,63000,31500,50,https://www.musinsa.com/products/5391008,https://image.msscdn.net/thumbnails/images/goods_img/20250902/5391008/5391008_17610297364509_500.jpg?w=780
여성,20-24세,1주,전체,푸마,스피드캣 발렛 스웨이드 - 다크초콜렛:웜화이트 / 406758-02,119000,82990,30,https://www.musinsa.com/products/5104581,https://image.msscdn.net/thumbnails/images/goods_img/20250512/5104581/5104581_17479775561911_500.jpg?w=780
여성,20-24세,1주,전체,팬시클럽,벨티드 워싱 레더백 (BABY PINK) F25QE990,145000,116000,20,https://www.musinsa.com/products/4827869,https://image.msscdn.net/thumbnails/images/goods_img/20250225/4827869/4827869_17410760655553_500.jpg?w=780
여성,20-24세,1주,전체,스컬프터,Polka Dot Cardigan Baby Pink/Brown,88000,66000,25,https://www.musinsa.com/products/4787726,https://image.msscdn.net/thumbnails/images/goods_img/20250213/4787726/4787726_17401144388196_500.jpg?w=780
여성,20-24세,1주,전체,러닝하이,레터링 슬림 L/S 티 [그린],42000,33600,20,https://www.musinsa.com/products/4378623,https://image.msscdn.net/thumbnails/images/goods_img/20240828/4378623/4378623_17253546046193_500.jpg?w=780
여성,20-24세,1주,전체,세터,리벳 아플리케 포켓 로고 후드 블랙,139000,97300,30,https://www.musinsa.com/products/2870838,https://image.msscdn.net/thumbnails/images/goods_img/20221017/2870838/2870838_17338957959074_500.jpg?w=780
여성,20-24세,1주,전체,마뗑킴,SIDE ZIPPER TWO WAY BAG IN BLACK,138000,138000,0,https://www.musinsa.com/products/4819572,https://image.msscdn.net/thumbnails/images/goods_img/20250223/4819572/4819572_17402375116110_500.jpg?w=780
여성,20-24세,1주,전체,브이투,피쉬테일 패딩 파카 (BLACK),149000,74500,50,https://www.musinsa.com/products/5394048,https://image.msscdn.net/thumbnails/images/goods_img/20250903/5394048/5394048_17575755167261_500.jpg?w=780
여성,20-24세,1주,전체,엠오오,레오파드 아플리케 후드집업 - 브라운,112000,67200,40,https://www.musinsa.com/products/4508986,https://image.msscdn.net/thumbnails/images/goods_img/20241011/4508986/4508986_17286292097229_500.jpg?w=780
여성,20-24세,1주,전체,무신사 스탠다드 우먼,우먼즈 캐시미어 블렌드 트렌치 코트 [차콜 그레이],239900,191890,20,https://www.musinsa.com/products/3405570,https://image.msscdn.net/thumbnails/images/goods_img/20230712/3405570/3405570_16970883902516_500.jpg?w=780
여성,20-24세,1주,전체,플루크,테나야 레이크 바라클라바 다운 자켓 FPJ219 / 5color,458000,218000,52,https://www.musinsa.com/products/4499584,https://image.msscdn.net/thumbnails/images/goods_img/20241008/4499584/4499584_17612749145330_500.jpg?w=780
여성,20-24세,1주,전체,헬레네파리스,데미지드 브이넥 리브드 니트 [오트밀],65000,52000,20,https://www.musinsa.com/products/4544995,https://image.msscdn.net/thumbnails/images/goods_img/20241022/4544995/4544995_17296428572498_500.jpg?w=780
여성,20-24세,1주,전체,아디다스,가젤 인도어 - 블랙 / JI2060,159000,142990,10,https://www.musinsa.com/products/4222747,https://image.msscdn.net/thumbnails/images/goods_img/20240627/4222747/4222747_17195430153302_500.jpg?w=780
여성,20-24세,1주,전체,스켈리웩,[기모원단추가]벌룬핏 스웨트 팬츠[브라운],59000,33900,43,https://www.musinsa.com/products/4556448,https://image.msscdn.net/thumbnails/images/goods_img/20241024/4556448/4556448_17609403578175_500.jpg?w=780
여성,20-24세,1주,전체,고스트리퍼블릭,커브드 사이드 핀턱 벌룬 스웨트팬츠 GLP-650_블랙,57000,29990,47,https://www.musinsa.com/products/5308542,https://image.msscdn.net/thumbnails/images/goods_img/20250811/5308542/5308542_17560976834295_500.jpg?w=780
여성,20-24세,1주,전체,레터프롬문,단테 보트넥 울 스웨터 ( 핑크 ),92000,82800,10,https://www.musinsa.com/products/5592417,https://image.msscdn.net/thumbnails/images/goods_img/20251015/5592417/5592417_17630802442796_500.jpg?w=780
여성,20-24세,1주,전체,야세,송이송이x야세 플랫폼 스웨이드 스니커즈,179000,107400,40,https://www.musinsa.com/products/5627844,https://image.msscdn.net/thumbnails/images/goods_img/20251022/5627844/5627844_17633601545051_500.jpg?w=780
여성,20-24세,1주,전체,러브이즈트루,EV REVERSIBLE FUR HOOD(GRAY),350000,281000,20,https://www.musinsa.com/products/5666387,https://image.msscdn.net/thumbnails/images/goods_img/20251030/5666387/5666387_17642044508154_500.jpg?w=780
여성,20-24세,1주,전체,23.65,너티 왈라비 모카신 -4컬러,109000,64000,41,https://www.musinsa.com/products/3804587,https://image.msscdn.net/thumbnails/images/goods_img/20240118/3804587/3804587_17564457940874_500.png?w=780
여성,20-24세,1주,전체,미쏘,핸드메이드 싱글 롱 코트_MIWJHFV4PB,199000,185070,7,https://www.musinsa.com/products/5427560,https://image.msscdn.net/thumbnails/images/goods_img/20250909/5427560/5427560_17634217812308_500.jpg?w=780
여성,20-24세,1주,전체,이알티알,Reversible Check Padded Jacket Light Grey,289000,260100,10,https://www.musinsa.com/products/5574322,https://image.msscdn.net/thumbnails/images/goods_img/20251010/5574322/5574322_17612744775312_500.png?w=780
여성,20-24세,1주,전체,무아무아,[쭈리/기모] 스티치 콤비 후디 [6color],67000,37990,43,https://www.musinsa.com/products/3876972,https://image.msscdn.net/thumbnails/images/goods_img/20240216/3876972/3876972_17514208391640_500.jpg?w=780
여성,20-24세,1주,전체,로제프란츠,Wool Rich Half Coat [Black],165000,132000,20,https://www.musinsa.com/products/3753204,https://image.msscdn.net/thumbnails/images/goods_img/20231212/3753204/3753204_17023593511373_500.jpg?w=780
여성,20-24세,1주,전체,루나키후,WXJ023 리에 네코 레이스 엄청난 기모 후드집업 (MELANGE GRAY),119000,101150,15,https://www.musinsa.com/products/5544780,https://image.msscdn.net/thumbnails/images/goods_img/20250929/5544780/5544780_17600598263972_500.jpg?w=780
여성,20-24세,1주,전체,세컨모놀로그,W. 슬림핏 스트라이프 셔링 카라 롱슬리브 [BROWN]_SEWTS014BROWN,83000,49800,40,https://www.musinsa.com/products/5344842,https://image.msscdn.net/thumbnails/images/goods_img/20250820/5344842/5344842_17591281626695_500.jpg?w=780
여성,20-24세,1주,전체,삐아,[2PACK]오 파우더 팩트(4color)(+퍼프4P증정),24000,16800,30,https://www.musinsa.com/products/5159518,https://image.msscdn.net/thumbnails/images/goods_img/20250530/5159518/5159518_17540141055304_500.jpg?w=780
여성,20-24세,1주,전체,에스트라,아토베리어365 크림 80ml 2개,66000,59400,10,https://www.musinsa.com/products/3992824,https://image.msscdn.net/thumbnails/images/goods_img/20240326/3992824/3992824_17642017158638_500.jpg?w=780
여성,20-24세,1주,전체,야세,송이송이x야세 네이티브 테슬 천연양모 클로그 블랙,209000,125400,40,https://www.musinsa.com/products/5627808,https://image.msscdn.net/thumbnails/images/goods_img/20251022/5627808/5627808_17630968818513_500.jpg?w=780
여성,20-24세,1주,전체,무신사 스탠다드,라이트웨이트 크루 삭스 10팩 [화이트],27900,23790,15,https://www.musinsa.com/products/1986029,https://image.msscdn.net/thumbnails/images/goods_img/20210607/1986029/1986029_17138479646024_500.jpg?w=780
여성,20-24세,1주,전체,탄산마그네슘,로고 캣 비니 블랙,66000,62700,5,https://www.musinsa.com/products/5413189,https://image.msscdn.net/thumbnails/images/goods_img/20250907/5413189/5413189_17642961724751_500.jpg?w=780
여성,20-24세,1주,전체,착한구두,듀마 퍼안감 방한 부츠 WTSDR4f219,32900,29610,10,https://www.musinsa.com/products/4451016,https://image.msscdn.net/thumbnails/images/goods_img/20240923/4451016/4451016_17611168946106_500.png?w=780
여성,20-24세,1주,전체,이알티알,[ERTR X 니들]Leather Applique Hoodie Zip Up (white),139000,118150,15,https://www.musinsa.com/products/5630760,https://image.msscdn.net/thumbnails/images/goods_img/20251022/5630760/5630760_17611257153511_500.png?w=780
여성,20-24세,1주,전체,디스커버리 익스페디션,여성 헤이니 글로우 다운 숏패딩 (Neon Black),299000,299000,0,https://www.musinsa.com/products/5296244,https://image.msscdn.net/thumbnails/images/goods_img/20250806/5296244/5296244_17585110261729_500.jpg?w=780
여성,20-24세,1주,전체,더콜디스트모먼트,TCM stripe horse hoodie (melange grey),92000,82800,10,https://www.musinsa.com/products/5558441,https://image.msscdn.net/thumbnails/images/goods_img/20251001/5558441/5558441_17611077164696_500.jpg?w=780
여성,20-24세,1주,전체,더그린랩,FAUX 퍼 하이넥 무스탕 쟈켓 [밍크/블랙],199000,139300,30,https://www.musinsa.com/products/4598251,https://image.msscdn.net/thumbnails/images/goods_img/20241108/4598251/4598251_17334684035316_500.jpg?w=780
여성,20-24세,1주,전체,썸플레이스,윈도우 페인 체크 포인트 패디드 오버핏 캐주얼 후드 패딩 점퍼 [블랙],62000,46900,24,https://www.musinsa.com/products/5719059,https://image.msscdn.net/thumbnails/images/goods_img/20251112/5719059/5719059_17629085384722_500.jpg?w=780
여성,20-24세,1주,전체,레터리,BUCKLE REVERSIBLE  SHOULDER BAG_7COLOR,129000,100620,22,https://www.musinsa.com/products/5380259,https://image.msscdn.net/thumbnails/images/goods_img/20250829/5380259/5380259_17569967280013_500.jpg?w=780
여성,20-24세,1주,전체,보다나,소프트바 판고데기 러스티레몬 + 헤어 클립 3P,80900,72000,11,https://www.musinsa.com/products/2818988,https://image.msscdn.net/thumbnails/images/goods_img/20220926/2818988/2818988_17634333114936_500.jpg?w=780
여성,20-24세,1주,전체,미쏘,페이크 퍼 카라 숏 패딩_MIWJPFV0PG,79900,74300,7,https://www.musinsa.com/products/5427583,https://image.msscdn.net/thumbnails/images/goods_img/20250909/5427583/5427583_17639588058287_500.jpg?w=780
여성,20-24세,1주,전체,토리든,[2종세트] 다이브인 저분자 히알루론산 세럼 70ml+40ml (+수딩크림 20ml+토너 50ml),52000,49400,5,https://www.musinsa.com/products/4265842,https://image.msscdn.net/thumbnails/images/goods_img/20240722/4265842/4265842_17634472081885_500.jpg?w=780
여성,20-24세,1주,전체,엠엘비,여성 크롭 커브패딩 NY (Brown),289000,289000,0,https://www.musinsa.com/products/5573767,https://image.msscdn.net/thumbnails/images/goods_img/20251010/5573767/5573767_17611981624703_500.jpg?w=780
여성,20-24세,1주,전체,엠엘비,여성 크롭 커브패딩 NY (Black),289000,289000,0,https://www.musinsa.com/products/5573596,https://image.msscdn.net/thumbnails/images/goods_img/20251010/5573596/5573596_17634312879707_500.jpg?w=780
